66,0.0,4323748.5,1135100.5,0.0,20789562.0,0.0,7185724.5,53115556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,39446104.0,146404208.0,5852064.0,85119560.0,0.0,0.0,158854448.0,0.0,27084800.0,39629124.0,35111088.0,79694440.0,80344568.0,10587770.0,104164256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25135356.0,36400204.0,8247588.0,60296268.0,1855625.5,18214078.0,103831240.0,0.0,13750123.0,2268098.0,0.0,13523378.0,0.0,8793878.0,32122168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,365521056.0,231037280.0,328731936.0,60610128.0,0.0,417696320.0,0.0,0.0,290593504.0,0.0,268699424.0,0.0,28227902.0,423658304.0,0.0,0.0,318044992.0,0.0,196174096.0,102389816.0,0.0,386635872.0,0.0,0.0,342228992.0,69832968.0,184819728.0,3607962.5,0.0,444716832.0,0.0,1303054.5,234570272.0,0.0,266443744.0,0.0,0.0,301455360.0,0.0,0.0,186639280.0,0.0,228559120.0,97636552.0,14569741.0,206977984.0,0.0,9872087.0,8750920.0,91767256.0,212477600.0,10690784.0,0.0,194072640.0,0.0,40008768.0,180233552.0,24865454.0,46624604.0,0.0,23757010.0,101544744.0,0.0,49886952.0,119443968.0,0.0,84565432.0,0.0,14391904.0,62658128.0
21,0.0,39989696.0,203143584.0,0.0,164604576.0,31595904.0,0.0,266959408.0,0.0,12419532.0,88557544.0,11997621.0,67891808.0,64251852.0,0.0,165398544.0,0.0,4636476.5,1520176.75,10708682.0,0.0,18775382.0,0.0,25695338.0,0.0,16781966.0,55053544.0,0.0,0.0,0.0,0.0,90479864.0,0.0,19830192.0,50137064.0,0.0,7326915.0,0.0,10283249.0,77371968.0,0.0,16149164.0,1492644.875,0.0,0.0,999634.5,4176309.0,3732858.5,0.0,19036336.0,7046674.0,5741381.0,0.0,16160068.0,0.0,38477948.0,0.0,14309073.0,2586084.0,0.0,2205521.0,0.0,0.0,10290538.0,0.0,2210713.75,580372.0,0.0,3460427.25,0.0,2250219.75,1512540.0
95,66044840.0,0.0,245652608.0,0.0,632251264.0,0.0,0.0,586654208.0,0.0,0.0,798630272.0,42499844.0,366519200.0,0.0,0.0,978984832.0,269990432.0,0.0,23249988.0,447523584.0,674818624.0,0.0,0.0,420842176.0,0.0,75918576.0,247118368.0,0.0,330812512.0,136639776.0,0.0,713710208.0,349798272.0,0.0,178940656.0,0.0,749970560.0,0.0,0.0,641445824.0,267918160.0,0.0,453259840.0,0.0,625991936.0,0.0,0.0,846463424.0,0.0,0.0,199519600.0,0.0,602821888.0,0.0,0.0,1161491584.0,190854176.0,0.0,89881664.0,0.0,993565312.0,0.0,0.0,649422592.0,193046960.0,0.0,466640640.0,0.0,431856320.0,0.0,0.0,384163840.0
84,0.0,32845800.0,37378956.0,0.0,26590566.0,0.0,41721532.0,92862160.0,0.0,14494052.0,0.0,11441984.0,0.0,2420891.25,6066799.0,8370317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14408212.0,0.0,0.0,0.0,0.0,0.0,11833776.0,0.0,3389212.0,889759.25,0.0,5305129.0,0.0,3449778.25,2318852.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,185990112.0,101921624.0,464727456.0,0.0,0.0,704777024.0,0.0,0.0,323868768.0,0.0,300249376.0,121493816.0,0.0,486173696.0,0.0,0.0,307103072.0,19919476.0,235820480.0,13616247.0,0.0,369625536.0,334871456.0,0.0,224868560.0,0.0,566163904.0,0.0,0.0,585980928.0,0.0,0.0,327771360.0,0.0,557323328.0,0.0,0.0,336848128.0,0.0,0.0,185046288.0,0.0,223616656.0,68293728.0,0.0,364297376.0,119049416.0,0.0,277438432.0,91451088.0,402635488.0,0.0,0.0,604162880.0,47962864.0,50086316.0,269219808.0,107676240.0,335814336.0,16437770.0,0.0,439187136.0,0.0,0.0,120672888.0,0.0,211044656.0,65636412.0,0.0,280295040.0
64,0.0,0.0,0.0,0.0,791640064.0,0.0,0.0,970925824.0,1453802880.0,0.0,436243808.0,0.0,790170880.0,0.0,0.0,762606848.0,0.0,0.0,425083776.0,7459780.0,416969216.0,0.0,396839904.0,841265088.0,126551232.0,0.0,283354144.0,0.0,602791424.0,0.0,0.0,695274432.0,133783688.0,0.0,45721460.0,88330208.0,143000896.0,119780928.0,0.0,641512576.0,119317696.0,0.0,119477632.0,42754540.0,332182656.0,0.0,0.0,588355776.0,261866272.0,0.0,631616384.0,63251236.0,851688128.0,0.0,0.0,658977408.0,524738496.0,0.0,90896224.0,0.0,853289472.0,0.0,0.0,679159104.0,35841928.0,225141856.0,191392624.0,0.0,702887296.0,0.0,0.0,665161344.0
83,398461408.0,0.0,320528992.0,120663808.0,274887712.0,0.0,0.0,827787456.0,0.0,0.0,228393520.0,0.0,183022928.0,0.0,0.0,658434496.0,0.0,0.0,552997376.0,91297192.0,424714752.0,0.0,0.0,723445696.0,205823280.0,0.0,285057344.0,90507488.0,460012672.0,0.0,48198544.0,600203072.0,38180608.0,0.0,159703568.0,53857116.0,770898688.0,0.0,0.0,772197056.0,0.0,0.0,259505536.0,69817296.0,156618512.0,367636128.0,0.0,503648000.0,476486400.0,0.0,386749472.0,132961272.0,321569440.0,0.0,0.0,648172096.0,322490432.0,0.0,67305512.0,0.0,716287488.0,0.0,0.0,645449344.0,267402480.0,0.0,255006464.0,0.0,573703552.0,88821944.0,0.0,591345664.0
94,23881444.0,0.0,427857600.0,68173832.0,430412896.0,0.0,0.0,606492672.0,586924224.0,0.0,432337024.0,0.0,667884672.0,0.0,0.0,932830080.0,459669056.0,0.0,546239296.0,266409152.0,554217088.0,0.0,0.0,526526176.0,0.0,0.0,186829632.0,0.0,168993984.0,0.0,0.0,905913472.0,0.0,0.0,279240608.0,13261422.0,867277504.0,0.0,0.0,642850496.0,273047616.0,0.0,208846768.0,206741904.0,686305792.0,0.0,0.0,1061272576.0,214904800.0,0.0,256810448.0,0.0,843965248.0,42230.0,0.0,687000768.0,0.0,0.0,398171200.0,0.0,427216960.0,0.0,0.0,877784000.0,22861688.0,0.0,259965632.0,0.0,615098112.0,0.0,0.0,609210112.0
0,0.0,10179166.0,198976240.0,1716755.625,159449344.0,0.0,0.0,186890576.0,0.0,10825884.0,10547430.0,1237252.875,17125858.0,14089744.0,5822722.0,44996204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25727406.0,63489152.0,12978534.0,11031089.0,13123686.0,7310389.0,76582088.0,0.0,7505418.5,0.0,0.0,17842178.0,674429.625,24046694.0,24703426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,7639277.0,2005517.0,0.0,11957750.0,2761622.0,12602110.0,34903956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,198594400.0,0.0,1085101824.0,0.0,0.0,562301952.0,0.0,0.0,253083536.0,0.0,656557632.0,0.0,0.0,618183808.0,0.0,0.0,342892128.0,101135360.0,820889792.0,0.0,0.0,614408192.0,0.0,0.0,481134176.0,225794336.0,734376768.0,0.0,0.0,617137152.0,78659296.0,0.0,590591168.0,0.0,583172544.0,0.0,0.0,741122816.0,81902096.0,0.0,922784960.0,0.0,709206208.0,0.0,125653520.0,563829824.0,93032792.0,0.0,495773600.0,146628976.0,290183776.0,0.0,0.0,736532544.0,124740832.0,0.0,332916800.0,0.0,715742784.0,45506408.0,0.0,830288832.0,0.0,0.0,425105184.0,0.0,291843456.0,0.0,0.0,735579200.0
67,23898000.0,0.0,347207072.0,0.0,623651136.0,0.0,16010954.0,524918240.0,0.0,25129768.0,358656544.0,0.0,666367808.0,0.0,0.0,537393728.0,0.0,0.0,336266176.0,27116652.0,217405184.0,16534468.0,28093100.0,442759904.0,153376848.0,0.0,217209328.0,0.0,488064608.0,0.0,0.0,751110336.0,0.0,0.0,270849056.0,41111540.0,436538336.0,0.0,0.0,440530976.0,0.0,0.0,180986112.0,0.0,81435072.0,14063626.0,0.0,298099616.0,0.0,0.0,162873712.0,172391616.0,278280032.0,0.0,0.0,395819616.0,0.0,0.0,208225728.0,5228876.0,258685216.0,0.0,0.0,236570304.0,0.0,33551024.0,215804608.0,154198080.0,153972672.0,13541604.0,0.0,246097232.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7301498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,207782144.0,0.0,540646336.0,0.0,405972096.0,0.0,0.0,945882624.0,0.0,99528344.0,303748544.0,0.0,792054336.0,0.0,0.0,1438235648.0,0.0,0.0,0.0,362084160.0,669850176.0,0.0,0.0,1015943040.0,0.0,0.0,277517152.0,0.0,467995104.0,0.0,0.0,555269632.0,0.0,0.0,232341136.0,85394336.0,637285120.0,0.0,0.0,825615936.0,0.0,0.0,248812240.0,0.0,429465376.0,0.0,0.0,832007744.0,274303360.0,0.0,294411584.0,108268592.0,651219712.0,0.0,0.0,770305472.0,350392672.0,0.0,0.0,183815168.0,934667840.0,18811640.0,0.0,509755456.0,0.0,0.0,96023248.0,0.0,163711584.0,0.0,0.0,861963072.0
2,81303048.0,0.0,392329504.0,0.0,567452416.0,0.0,0.0,762929600.0,77222752.0,0.0,230217568.0,242397504.0,108152280.0,0.0,0.0,551958720.0,0.0,0.0,385241952.0,0.0,431202720.0,44801956.0,0.0,431730944.0,28822606.0,0.0,246060016.0,0.0,384062944.0,0.0,0.0,850572928.0,0.0,0.0,194401264.0,79263504.0,155340432.0,0.0,0.0,525239424.0,0.0,0.0,176866080.0,0.0,301989184.0,0.0,0.0,349662848.0,0.0,98166032.0,21160426.0,46789040.0,154554480.0,0.0,0.0,497986816.0,0.0,0.0,285306976.0,0.0,194646768.0,0.0,0.0,237303344.0,0.0,0.0,167074352.0,0.0,260545408.0,41585784.0,0.0,184011792.0
54,63241136.0,0.0,275847968.0,0.0,373638656.0,0.0,0.0,744780928.0,455485376.0,0.0,49866856.0,131667712.0,430993728.0,0.0,0.0,808715840.0,0.0,0.0,328350976.0,0.0,534850816.0,114387960.0,0.0,561173632.0,0.0,0.0,255520960.0,0.0,478255904.0,0.0,0.0,719822784.0,0.0,0.0,633375232.0,25094244.0,599935552.0,0.0,0.0,670825792.0,455977536.0,0.0,842465792.0,0.0,416620800.0,0.0,0.0,1041037440.0,323056032.0,0.0,352194112.0,0.0,182025824.0,63956004.0,0.0,685074240.0,0.0,0.0,155220320.0,0.0,425390048.0,0.0,31777490.0,583867200.0,67906200.0,70227088.0,123731832.0,0.0,826555712.0,0.0,6548787.0,427082624.0
30,0.0,0.0,236073536.0,0.0,337846656.0,0.0,0.0,294778816.0,0.0,981680.25,135259264.0,46830532.0,120979664.0,34984116.0,23341350.0,263684048.0,0.0,0.0,0.0,0.0,22227124.0,6913398.0,0.0,21353998.0,0.0,46771096.0,161785664.0,5668120.0,91204712.0,0.0,0.0,155528896.0,0.0,0.0,147215504.0,0.0,70638864.0,0.0,11200881.0,88757736.0,0.0,0.0,0.0,0.0,5219349.0,11442798.0,15854820.0,3548429.0,0.0,41627892.0,64473944.0,0.0,0.0,0.0,0.0,103281584.0,0.0,9238759.0,4347443.0,0.0,3402818.5,1421256.25,0.0,60772308.0,0.0,1998918.5,0.0,0.0,2556738.0,0.0,0.0,0.0
59,85001984.0,0.0,502895520.0,0.0,314762560.0,0.0,0.0,605993024.0,0.0,0.0,290981568.0,0.0,514356576.0,0.0,14079654.0,678019072.0,0.0,48713284.0,278133216.0,23645292.0,179010400.0,0.0,0.0,320788576.0,28974210.0,112611624.0,449709376.0,183247872.0,406096416.0,33003740.0,0.0,396303872.0,0.0,130989408.0,124298784.0,32799562.0,270111904.0,0.0,0.0,347056864.0,0.0,0.0,72146000.0,0.0,228059152.0,49228560.0,6183621.0,335105856.0,0.0,0.0,0.0,95318512.0,192734272.0,0.0,0.0,174597136.0,0.0,70336496.0,47669748.0,28686040.0,77721856.0,0.0,0.0,207626400.0,0.0,0.0,68388304.0,0.0,78295704.0,38326088.0,12610974.0,173774272.0
85,333413696.0,0.0,122376728.0,0.0,298567872.0,51424932.0,0.0,626236608.0,79620064.0,0.0,129593912.0,0.0,155127200.0,0.0,0.0,650237440.0,103332184.0,0.0,410360960.0,55255284.0,475021824.0,0.0,0.0,1090661504.0,726094208.0,0.0,182009408.0,0.0,523908288.0,0.0,0.0,552541824.0,0.0,208274304.0,299289248.0,0.0,368942912.0,132769232.0,0.0,1043143936.0,0.0,61508676.0,605670336.0,335922624.0,488572576.0,0.0,0.0,756388928.0,45256860.0,0.0,128704232.0,371831680.0,576811776.0,0.0,0.0,618818624.0,16749294.0,0.0,290777088.0,28800982.0,145801712.0,0.0,0.0,554951040.0,0.0,0.0,265627168.0,0.0,431751712.0,90538416.0,0.0,583365632.0
74,0.0,0.0,209745840.0,0.0,746716992.0,0.0,0.0,793210688.0,0.0,0.0,166208832.0,146903184.0,619253888.0,0.0,23929136.0,869283520.0,77466920.0,0.0,557989120.0,0.0,530594528.0,0.0,0.0,649707072.0,210238016.0,0.0,496420384.0,326172576.0,339091104.0,0.0,0.0,373719904.0,46173612.0,0.0,268130512.0,32453620.0,589265856.0,0.0,0.0,769359424.0,521683040.0,0.0,62946864.0,0.0,721416704.0,0.0,0.0,836120832.0,0.0,0.0,149698480.0,328864192.0,481287424.0,0.0,0.0,789286912.0,380615872.0,0.0,241055952.0,0.0,664980288.0,0.0,0.0,634768064.0,631129600.0,0.0,0.0,0.0,781470656.0,0.0,0.0,786138112.0
90,58610736.0,62401380.0,139261248.0,162345488.0,435434880.0,0.0,0.0,521668672.0,0.0,2153608.75,94470872.0,0.0,267627344.0,0.0,0.0,348574368.0,0.0,0.0,237775056.0,0.0,203938864.0,15191839.0,69181880.0,305093088.0,0.0,0.0,172560912.0,156170880.0,260792704.0,2572597.75,0.0,205741120.0,0.0,0.0,195322336.0,0.0,154952336.0,0.0,0.0,309543968.0,0.0,22908920.0,124753968.0,0.0,126248432.0,49473676.0,22612474.0,221790848.0,0.0,5933635.0,98499640.0,0.0,160303008.0,0.0,0.0,163762448.0,0.0,0.0,64244144.0,64822700.0,142907504.0,13276370.0,0.0,93255048.0,0.0,19291568.0,13280054.0,0.0,0.0,0.0,8024122.5,83958712.0
18,29788392.0,0.0,214021808.0,0.0,275490272.0,0.0,0.0,361513600.0,0.0,0.0,388992288.0,0.0,179720448.0,47668404.0,0.0,227514528.0,0.0,0.0,0.0,33582036.0,5844805.5,39615952.0,29957234.0,127050064.0,0.0,0.0,297952800.0,83014024.0,386952544.0,0.0,0.0,159198368.0,0.0,92940608.0,127065832.0,15534557.0,113125952.0,26780780.0,0.0,107535896.0,0.0,3257829.0,8699197.0,41751520.0,0.0,28890094.0,0.0,89750872.0,0.0,52115000.0,0.0,0.0,0.0,0.0,0.0,60176032.0,0.0,1093904.5,1774135.75,0.0,14534111.0,0.0,440641.25,81264208.0,0.0,10489030.0,0.0,0.0,8879455.0,0.0,9324282.0,16725536.0
52,0.0,0.0,172815616.0,0.0,317210656.0,0.0,0.0,477833760.0,0.0,0.0,69477368.0,0.0,89803104.0,9588302.0,41055776.0,356791808.0,0.0,17332562.0,48180348.0,9252766.0,51180424.0,73386464.0,15917407.0,145845568.0,0.0,50095048.0,217600624.0,50190120.0,288768576.0,0.0,0.0,243368848.0,0.0,56498956.0,326765216.0,3756638.5,129072760.0,0.0,0.0,153473680.0,0.0,32265824.0,48426972.0,0.0,17590234.0,0.0,34238892.0,111845704.0,0.0,16222781.0,39914068.0,0.0,0.0,14813257.0,0.0,144890832.0,0.0,11799074.0,52444172.0,0.0,6956819.0,0.0,722637.375,116049632.0,0.0,10712766.0,3501211.0,0.0,14399912.0,0.0,10331699.0,64665216.0
44,0.0,0.0,188401328.0,0.0,134503744.0,55089008.0,26375346.0,302953696.0,0.0,11305427.0,137822288.0,0.0,113696776.0,67094348.0,51425584.0,319567136.0,0.0,27620212.0,0.0,0.0,0.0,48125668.0,0.0,15588061.0,0.0,0.0,140224368.0,46293068.0,92967272.0,32073358.0,0.0,126112408.0,0.0,0.0,49636716.0,0.0,47652976.0,0.0,32054956.0,141422224.0,0.0,13281002.0,9902796.0,30927058.0,8496064.0,0.0,4021249.5,17375872.0,0.0,0.0,0.0,15775761.0,4009140.5,0.0,0.0,83717608.0,0.0,7987129.0,4533509.0,0.0,6218180.5,0.0,7428187.5,42305928.0,0.0,2915221.75,0.0,0.0,0.0,0.0,0.0,2124001.75
17,105801784.0,0.0,289476608.0,0.0,662508224.0,0.0,0.0,534975520.0,0.0,0.0,84940240.0,0.0,499551072.0,159006624.0,93585064.0,535929536.0,0.0,0.0,280494464.0,0.0,275804384.0,0.0,0.0,796377728.0,0.0,0.0,345218208.0,52650852.0,433802048.0,17467178.0,0.0,381637088.0,0.0,0.0,362411104.0,0.0,497534272.0,0.0,0.0,712544960.0,0.0,0.0,214586480.0,0.0,204382832.0,72849696.0,0.0,581090240.0,42172040.0,0.0,105801448.0,0.0,324248416.0,0.0,0.0,442045216.0,0.0,0.0,472847040.0,0.0,435285952.0,0.0,0.0,486700544.0,0.0,0.0,216631856.0,27837718.0,241229008.0,0.0,0.0,423974976.0
36,0.0,5706469.0,17227100.0,4619061.5,12753672.0,0.0,2889596.5,80940232.0,0.0,4987068.0,0.0,8059524.5,9594749.0,0.0,5609338.0,6269961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3243736.0,0.0,24038660.0,0.0,14771165.0,8178443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714047.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,565047552.0,0.0,325838560.0,0.0,0.0,652139776.0,0.0,0.0,327058336.0,22736172.0,266038704.0,0.0,0.0,553654400.0,0.0,0.0,240081408.0,17850714.0,264748032.0,55183000.0,0.0,304634912.0,0.0,110518704.0,275925152.0,21309896.0,309420064.0,0.0,85047464.0,507826624.0,0.0,0.0,72643896.0,0.0,220083040.0,0.0,0.0,332257728.0,0.0,0.0,185506768.0,0.0,133736496.0,0.0,49246752.0,323657824.0,0.0,2367895.25,146679856.0,74935856.0,254092256.0,0.0,0.0,195335440.0,0.0,27088338.0,93653264.0,129620992.0,119117472.0,0.0,0.0,195936096.0,0.0,35810844.0,36316840.0,2497660.0,48230772.0,25951792.0,32781582.0,118166344.0
86,460189216.0,0.0,328605248.0,0.0,840313216.0,0.0,0.0,823082624.0,0.0,0.0,612767936.0,0.0,439639232.0,0.0,0.0,402696768.0,0.0,0.0,195098384.0,0.0,297344704.0,97995840.0,0.0,434721056.0,0.0,0.0,180513856.0,0.0,437984512.0,146485952.0,0.0,458113696.0,0.0,0.0,304510400.0,0.0,536990592.0,0.0,0.0,341649216.0,0.0,0.0,264380224.0,0.0,296849664.0,0.0,0.0,564607104.0,0.0,0.0,295219904.0,168687456.0,259421280.0,111817672.0,0.0,549808704.0,0.0,116860008.0,360618976.0,65543756.0,255402464.0,114369296.0,0.0,388009600.0,0.0,0.0,383997760.0,39754204.0,179668960.0,70161632.0,0.0,329958592.0
37,0.0,0.0,791174208.0,55962384.0,723454912.0,0.0,0.0,680583872.0,0.0,0.0,424316864.0,64795752.0,552699968.0,0.0,0.0,665928704.0,238860976.0,0.0,240656800.0,0.0,510850816.0,84555040.0,0.0,575722496.0,511899360.0,0.0,140362112.0,258742784.0,966652224.0,0.0,81051632.0,645989824.0,121494984.0,0.0,514035296.0,0.0,771783360.0,0.0,0.0,1189358976.0,238014256.0,0.0,447387392.0,0.0,507415872.0,10976693.0,0.0,310430912.0,0.0,0.0,303052000.0,287175296.0,558322240.0,153923312.0,0.0,454961344.0,0.0,0.0,509669760.0,13892280.0,433300800.0,0.0,0.0,684701952.0,7928819.0,0.0,702216064.0,181863808.0,459349952.0,0.0,0.0,736548160.0
56,0.0,17887096.0,9259804.0,28175594.0,24952012.0,20050968.0,22888992.0,39599072.0,0.0,22623734.0,7829348.0,0.0,3311512.5,1849595.625,4511261.5,6040999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646552.375,2256499.5,0.0,4196649.0,1622105.75,4870190.5,11973365.0,0.0,1246940.0,327355.5,0.0,1951833.5,0.0,1269223.125,853139.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,709550080.0,0.0,200412768.0,428467104.0,634682368.0,0.0,0.0,528086784.0,70355352.0,0.0,347415488.0,0.0,966572352.0,0.0,0.0,804904832.0,147518416.0,0.0,401894912.0,0.0,466957856.0,0.0,0.0,797401280.0,258407296.0,0.0,46672724.0,94613480.0,595512640.0,0.0,0.0,754553664.0,185390032.0,0.0,311568256.0,0.0,490370656.0,0.0,0.0,881864640.0,104231256.0,0.0,789834432.0,14238840.0,1101033216.0,0.0,0.0,469162176.0,0.0,0.0,729415360.0,281868640.0,182006656.0,0.0,0.0,932246656.0,341461824.0,0.0,439105888.0,92602848.0,408060256.0,0.0,0.0,806926400.0,207481024.0,0.0,368168672.0,0.0,877610304.0,0.0,0.0,560423936.0
35,425465952.0,0.0,345471200.0,0.0,1016633600.0,341994048.0,0.0,481755840.0,103709600.0,0.0,253333040.0,54851480.0,827576320.0,0.0,0.0,961825408.0,408349568.0,0.0,217862528.0,86754512.0,563597568.0,0.0,0.0,797939648.0,0.0,0.0,182365760.0,0.0,900421056.0,0.0,0.0,600718080.0,139694880.0,0.0,811048960.0,0.0,871194432.0,0.0,0.0,1067103808.0,296933280.0,0.0,369086208.0,263298624.0,754826240.0,0.0,0.0,742896064.0,151287120.0,0.0,518064768.0,0.0,613151360.0,0.0,0.0,991577280.0,33229764.0,0.0,784542208.0,0.0,654063232.0,258858608.0,0.0,567316288.0,78770960.0,0.0,190150784.0,99499776.0,272978176.0,0.0,0.0,1039587840.0
97,340665312.0,0.0,379465824.0,528070208.0,412530368.0,0.0,0.0,602844864.0,380038528.0,0.0,871694784.0,0.0,548470336.0,0.0,0.0,1109339904.0,14741516.0,0.0,107664920.0,68192936.0,614491456.0,48485472.0,0.0,682318528.0,538202816.0,0.0,242524512.0,7809779.5,690344960.0,0.0,0.0,789482176.0,341069408.0,0.0,220677264.0,341245440.0,603230656.0,0.0,0.0,674853376.0,163932864.0,53791940.0,275088000.0,202217408.0,694357760.0,0.0,0.0,565936704.0,134037152.0,0.0,58433776.0,274195424.0,425848512.0,0.0,0.0,695996736.0,195499520.0,0.0,219305120.0,0.0,364843936.0,41498764.0,0.0,839472320.0,7902070.0,0.0,218526320.0,0.0,710005952.0,0.0,0.0,844636224.0
75,41876272.0,0.0,409506528.0,501416928.0,399531776.0,194495936.0,0.0,682414592.0,112749160.0,0.0,422139392.0,22226348.0,333827584.0,0.0,0.0,657849536.0,0.0,0.0,309687872.0,0.0,507165888.0,0.0,0.0,438162432.0,126978624.0,0.0,276432768.0,51844248.0,226420256.0,190096960.0,0.0,408668032.0,0.0,0.0,289007296.0,47970816.0,312595392.0,0.0,0.0,783468800.0,0.0,30650628.0,346821024.0,0.0,262924768.0,0.0,0.0,399492640.0,0.0,342409472.0,349897536.0,183471904.0,283998272.0,0.0,0.0,271981728.0,0.0,146543440.0,301279616.0,117195408.0,125538440.0,0.0,0.0,517974912.0,48475548.0,0.0,221887872.0,0.0,185944352.0,64950108.0,0.0,278048096.0
57,0.0,8255033.0,12744814.0,0.0,23087100.0,0.0,16917682.0,24875966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,359444928.0,117003152.0,54694116.0,0.0,765827456.0,0.0,0.0,807434816.0,0.0,0.0,353000544.0,0.0,533738720.0,0.0,0.0,651024192.0,0.0,0.0,347146112.0,44351648.0,432053760.0,201093280.0,0.0,593373952.0,95009016.0,0.0,284124512.0,185749808.0,573617088.0,0.0,0.0,424424000.0,0.0,0.0,278452736.0,0.0,342412032.0,138622128.0,0.0,524648352.0,0.0,0.0,443815776.0,0.0,312165024.0,0.0,0.0,348843904.0,58658512.0,0.0,189095680.0,0.0,530417280.0,0.0,0.0,541314304.0,0.0,2469279.0,220087696.0,53125016.0,397778688.0,0.0,0.0,223691264.0,0.0,0.0,155364032.0,91354296.0,153641232.0,76676680.0,0.0,372581984.0
10,0.0,0.0,183802176.0,0.0,647697408.0,0.0,0.0,543766080.0,0.0,0.0,67364480.0,0.0,255496720.0,24846090.0,12460426.0,339166400.0,0.0,0.0,191045136.0,0.0,127476512.0,38654560.0,37751168.0,189338736.0,0.0,0.0,212459088.0,67416920.0,273133952.0,0.0,0.0,188088624.0,0.0,0.0,145568512.0,0.0,168535872.0,125529152.0,0.0,328898880.0,0.0,0.0,69232288.0,0.0,137546640.0,3015796.75,15411148.0,239977168.0,0.0,14911361.0,96843136.0,41310160.0,125416232.0,0.0,0.0,175528656.0,0.0,0.0,80877192.0,33880344.0,72405368.0,0.0,0.0,131675160.0,0.0,0.0,23713860.0,0.0,30638962.0,0.0,53169980.0,80120888.0
